2699, 2615, 84, 90, 5949, 2807, 3085
2699, 2607, 92, 90, 5920, 2861, 3085
2699, 2615, 84, 90, 5978, 2823, 3085
2699, 2611, 88, 90, 5978, 2842, 3085
2699, 2613, 86, 90, 5978, 2829, 3085
2699, 2612, 87, 90, 5978, 2829, 3085
2842, 2609, 233, 87, 5949, 3502, 3085
2699, 2595, 104, 90, 5600, 2321, 3085
2699, 2632, 67, 90, 5978, 2723, 3085
2699, 2634, 65, 90, 5978, 2802, 3085
2699, 2657, 42, 90, 5978, 2778, 3085
3552, 2680, 872, 72, 5542, 3502, 3085
2699, 2692, 7, 90, 5629, 2027, 3085
2699, 2727, -28, 90, 5542, 2605, 3085
2699, 2772, -73, 90, 5949, 2645, 3085
142, 2781, 960, 68, 5949, 3502, 3085
3078, 2790, 288, 82, 5978, 2027, 3085
3457, 2789, 668, 74, 5629, 3502, 3085
3363, 2765, 598, 76, 5978, 2935, 3085
236, 2756, 1079, 66, 5368, 3502, 3085
236, 2726, 1109, 66, 5745, 3502, 3085
189, 2734, 1054, 67, 5861, 3282, 3085
521, 2803, 1317, 60, 5687, 3502, 3085
47, 2841, 805, 70, 5949, 2027, 3085
3315, 2989, 326, 77, 5949, 2027, 3085
3410, 3094, 316, 75, 5920, 2946, 3085
3410, 3226, 184, 75, 5978, 2681, 3085
3457, 3299, 158, 74, 5978, 2771, 3085
3457, 3419, 38, 74, 5920, 2575, 3085
3457, 3477, -20, 74, 5920, 2519, 3085
3410, 3573, -163, 75, 5920, 2322, 3085
2747, 10, -862, 89, 5920, 2027, 3085
2699, 101, -1001, 90, 5658, 2027, 3085
2747, 116, -968, 89, 5716, 2219, 3085
2699, 72, -972, 90, 5774, 2027, 3085
3315, 50, -334, 77, 5658, 3502, 3085
3410, 3515, -105, 75, 5978, 3367, 3085
3457, 3460, -3, 74, 5832, 3170, 3085
3505, 3306, 199, 73, 5890, 3352, 3085
94, 3231, 462, 69, 5687, 3502, 3085
94, 3147, 546, 69, 5890, 3287, 3085
189, 3129, 659, 67, 5687, 3502, 3085
189, 3153, 635, 67, 5861, 3185, 3085
189, 3173, 615, 67, 5920, 3115, 3085
236, 3274, 561, 66, 5920, 3169, 3085
47, 3313, 333, 70, 5861, 2086, 3085
0, 3445, 154, 71, 5978, 2456, 3085
0, 3518, 81, 71, 5920, 2529, 3085
94, 53, 41, 69, 5861, 2965, 3085
94, 88, 6, 69, 5920, 2629, 3085
94, 167, -73, 69, 5949, 2573, 3085
47, 199, -152, 70, 5920, 2342, 3085
0, 259, -259, 71, 5861, 2311, 3085
3552, 276, -323, 72, 5803, 2282, 3085
0, 287, -287, 71, 5949, 2748, 3085
0, 274, -274, 71, 5949, 2625, 3085
0, 243, -243, 71, 5949, 2654, 3085
0, 234, -234, 71, 5949, 2637, 3085
3078, 193, -714, 82, 5949, 2027, 3085
3552, 191, -238, 72, 5600, 3502, 3085
3410, 131, -320, 75, 5949, 2185, 3085
3552, 129, -176, 72, 5745, 3217, 3085
3268, 38, -369, 78, 5949, 2027, 3085
3505, 3596, -91, 73, 5107, 3502, 3085
142, 3523, 218, 68, 5949, 3502, 3085
189, 3478, 310, 67, 5774, 3350, 3085
142, 3401, 340, 68, 5920, 2931, 3085
189, 3386, 402, 67, 5803, 3294, 3085
189, 3408, 380, 67, 5949, 3059, 3085
189, 3421, 367, 67, 5949, 2969, 3085
189, 3478, 310, 67, 5920, 2914, 3085
189, 3496, 292, 67, 5920, 2897, 3085
94, 3573, 120, 69, 5978, 2373, 3085
142, 3599, 142, 68, 5949, 2952, 3085
189, 75, 114, 67, 5978, 2912, 3085
94, 107, -13, 69, 5978, 2247, 3085
189, 177, 12, 67, 5949, 3053, 3085
142, 199, -57, 68, 5978, 2449, 3085
94, 235, -141, 69, 5949, 2402, 3085
94, 248, -154, 69, 5920, 2605, 3085
94, 265, -171, 69, 5949, 2649, 3085
47, 267, -220, 70, 5832, 2415, 3085
94, 271, -177, 69, 5920, 2821, 3085
94, 258, -164, 69, 5978, 2702, 3085
94, 241, -147, 69, 5949, 2690, 3085
94, 234, -140, 69, 5949, 2695, 3085
94, 219, -125, 69, 5949, 2701, 3085
142, 216, -74, 68, 5949, 2917, 3085
189, 203, -14, 67, 5978, 2959, 3085
189, 204, -15, 67, 5978, 2750, 3085
284, 200, 84, 65, 5978, 3203, 3085
284, 225, 59, 65, 5949, 2706, 3085
284, 204, 80, 65, 5949, 2793, 3085
331, 207, 124, 64, 5920, 3027, 3085
331, 209, 122, 64, 5949, 2866, 3085
331, 218, 113, 64, 5949, 2808, 3085
331, 230, 101, 64, 5978, 2811, 3085
331, 235, 96, 64, 5978, 2812, 3085
331, 246, 85, 64, 5949, 2808, 3085
331, 252, 79, 64, 5978, 2796, 3085
378, 263, 115, 63, 5978, 3013, 3085
378, 266, 112, 63, 5890, 2831, 3085
426, 265, 161, 62, 5978, 3065, 3085
2557, 279, -1321, 13, 5949, 2027, 3085
2510, 276, -1365, 14, 5978, 2027, 3085
900, 276, 624, 50, 5861, 3502, 3085
426, 274, 152, 62, 5978, 2027, 3085
426, 275, 151, 62, 5542, 2866, 3085
473, 267, 206, 61, 5949, 3173, 3085
521, 270, 251, 60, 5920, 3120, 3085
521, 250, 271, 60, 5920, 3002, 3085
521, 254, 267, 60, 5949, 2935, 3085
568, 257, 311, 59, 5949, 3170, 3085
615, 271, 344, 58, 5832, 3137, 3085
615, 293, 322, 58, 5949, 2986, 3085
615, 308, 307, 58, 5920, 2919, 3085
615, 357, 258, 58, 5978, 2861, 3085
615, 389, 226, 58, 5978, 2795, 3085
615, 443, 172, 58, 5978, 2805, 3085
615, 469, 146, 58, 5978, 2763, 3085
473, 522, -49, 61, 5978, 2082, 3085
568, 544, 24, 59, 5890, 3073, 3085
521, 593, -72, 60, 5978, 2474, 3085
521, 616, -95, 60, 5890, 2606, 3085
521, 656, -135, 60, 5949, 2598, 3085
521, 677, -156, 60, 5949, 2571, 3085
568, 712, -144, 59, 5949, 2804, 3085
521, 722, -201, 60, 5949, 2396, 3085
615, 727, -112, 58, 5949, 3062, 3085
615, 730, -115, 58, 5978, 2672, 3085
615, 724, -109, 58, 5978, 2688, 3085
615, 722, -107, 58, 5978, 2698, 3085
615, 721, -106, 58, 5978, 2690, 3085
615, 720, -105, 58, 5949, 2695, 3085
663, 718, -55, 57, 5949, 2930, 3085
710, 719, -9, 56, 5978, 2942, 3085
710, 718, -8, 56, 5978, 2775, 3085
757, 719, 38, 55, 5949, 2975, 3085
805, 723, 82, 54, 5978, 3018, 3085
805, 725, 80, 54, 5949, 2813, 3085
805, 724, 81, 54, 5978, 2817, 3085
852, 724, 128, 53, 5890, 3042, 3085
900, 728, 172, 52, 5949, 3077, 3085
900, 727, 173, 51, 5920, 2890, 3085
900, 734, 166, 50, 5949, 2869, 3085
900, 741, 159, 50, 5978, 2848, 3085
900, 748, 152, 49, 5920, 2863, 3085
900, 758, 142, 49, 5949, 2824, 3085
900, 769, 131, 49, 5949, 2844, 3085
900, 774, 126, 49, 5978, 2833, 3085
900, 791, 109, 48, 5978, 2809, 3085
947, 796, 151, 47, 5949, 3038, 3085
947, 807, 140, 47, 5978, 2843, 3085
947, 812, 135, 47, 5920, 2839, 3085
994, 821, 173, 46, 5949, 3058, 3085
994, 828, 166, 46, 5949, 2853, 3085
1042, 839, 203, 45, 5949, 3083, 3085
1089, 844, 245, 44, 5658, 3104, 3085
1136, 870, 266, 43, 5949, 3111, 3085
1136, 887, 249, 43, 5920, 2871, 3085
1136, 919, 217, 43, 5949, 2888, 3085
1136, 947, 189, 43, 5978, 2785, 3085
1136, 1049, 87, 43, 5978, 2561, 3085
1089, 1087, 2, 44, 5978, 2426, 3085
1089, 1166, -77, 44, 5949, 2607, 3085
1136, 1207, -71, 43, 5978, 2739, 3085
1136, 1286, -150, 43, 5890, 2552, 3085
1089, 1310, -221, 44, 5949, 2326, 3085
1089, 1332, -243, 44, 5949, 2554, 3085
1042, 1328, -286, 45, 5949, 2392, 3085
1089, 1308, -219, 44, 5949, 2831, 3085
1136, 1301, -165, 43, 5978, 2865, 3085
1136, 1268, -132, 43, 5978, 2700, 3085
1136, 1234, -98, 43, 5949, 2832, 3085
1136, 1209, -73, 43, 5978, 2737, 3085
1184, 1198, -14, 42, 5949, 2991, 3085
1184, 1183, 1, 42, 5978, 2769, 3085
1184, 1178, 6, 42, 5949, 2789, 3085
1184, 1176, 8, 42, 5978, 2774, 3085
1184, 1186, -2, 42, 5978, 2723, 3085
1136, 1181, -45, 43, 5978, 2561, 3085
1136, 1176, -40, 43, 5949, 2757, 3085
1136, 1177, -41, 43, 5978, 2740, 3085
1136, 1180, -44, 43, 5978, 2722, 3085
1184, 1177, 7, 42, 5978, 2965, 3085
1184, 1179, 5, 42, 5978, 2760, 3085
1231, 1176, 55, 41, 5978, 2995, 3085
1231, 1177, 54, 41, 5978, 2798, 3085
1231, 1177, 54, 41, 5978, 2814, 3085
1231, 1179, 52, 41, 5949, 2793, 3085
1231, 1181, 50, 41, 5978, 2800, 3085
1231, 1183, 48, 41, 5978, 2790, 3085
1231, 1181, 50, 41, 5949, 2800, 3085
1278, 1180, 98, 40, 5774, 3025, 3085
1278, 1184, 94, 40, 5978, 2834, 3085
1326, 1175, 151, 39, 5890, 3098, 3085
1373, 1186, 187, 38, 5949, 3079, 3085
1326, 1188, 138, 39, 5949, 2665, 3085
1373, 1215, 158, 38, 5978, 3003, 3085
1278, 1229, 49, 40, 5920, 2363, 3085
1278, 1264, 14, 40, 5978, 2714, 3085
1373, 1295, 78, 38, 5978, 3075, 3085
1421, 1324, 97, 37, 5978, 2932, 3085
1421, 1345, 76, 37, 5978, 2734, 3085
1421, 1353, 68, 37, 5978, 2800, 3085
1421, 1358, 63, 37, 5978, 2789, 3085
1373, 1358, 15, 38, 5978, 2567, 3085
1468, 1356, 112, 36, 5658, 3231, 3085
1468, 1351, 117, 36, 5949, 2794, 3085
1468, 1357, 111, 36, 5978, 2818, 3085
1373, 1365, 8, 38, 5978, 2394, 3085
1468, 1368, 100, 36, 5890, 3203, 3085
1468, 1373, 95, 36, 5949, 2783, 3085
1468, 1383, 85, 36, 5978, 2784, 3085
1468, 1394, 74, 36, 5978, 2792, 3085
1468, 1405, 63, 36, 5978, 2765, 3085
1515, 1425, 90, 35, 5978, 2972, 3085
1563, 1427, 136, 34, 5861, 3044, 3085
1515, 1423, 92, 35, 5949, 2625, 3085
1610, 1425, 185, 33, 5716, 3266, 3085
1610, 1414, 196, 33, 5949, 2890, 3085
1610, 1428, 182, 33, 5949, 2836, 3085
1657, 1460, 197, 32, 5978, 3046, 3085
1657, 1482, 175, 32, 5890, 2799, 3085
1657, 1524, 133, 32, 5978, 2802, 3085
1657, 1540, 117, 32, 5978, 2782, 3085
1705, 1566, 139, 31, 5978, 3022, 3085
1657, 1578, 79, 32, 5949, 2580, 3085
1657, 1610, 47, 32, 5978, 2753, 3085
1705, 1620, 85, 31, 5978, 3016, 3085
1657, 1613, 44, 32, 5978, 2631, 3085
1610, 1616, -6, 33, 5978, 2576, 3085
1657, 1620, 37, 32, 5920, 2962, 3085
1705, 1618, 87, 31, 5949, 3005, 3085
1705, 1614, 91, 31, 5978, 2824, 3085
1657, 1613, 44, 32, 5978, 2607, 3085
1752, 1620, 132, 30, 5978, 3237, 3085
1752, 1599, 153, 30, 5803, 2956, 3085
1752, 1619, 133, 30, 5978, 2842, 3085
1800, 1625, 175, 29, 5890, 3055, 3085
1800, 1642, 158, 29, 5949, 2843, 3085
1800, 1655, 145, 29, 5978, 2814, 3085
1800, 1675, 125, 29, 5978, 2808, 3085
1847, 1684, 163, 28, 5920, 3031, 3085
1847, 1689, 158, 28, 5920, 2855, 3085
1800, 1696, 104, 29, 5978, 2621, 3085
1847, 1698, 149, 28, 5949, 3057, 3085
1800, 1695, 105, 29, 5890, 2662, 3085
1800, 1693, 107, 29, 5978, 2847, 3085
1752, 1699, 53, 30, 5978, 2586, 3085
1847, 1694, 153, 28, 5949, 3264, 3085
1894, 1672, 222, 27, 5861, 3196, 3085
1894, 1718, 176, 27, 5949, 2852, 3085
1894, 1748, 146, 27, 5978, 2791, 3085
1894, 1757, 137, 27, 5978, 2824, 3085
1847, 1773, 74, 28, 5949, 2572, 3085
1847, 1775, 72, 28, 5978, 2807, 3085
1847, 1774, 73, 28, 5978, 2820, 3085
1894, 1775, 119, 27, 5949, 3032, 3085
1894, 1768, 126, 27, 5920, 2837, 3085
1894, 1771, 123, 27, 5978, 2839, 3085
1894, 1776, 118, 27, 5978, 2847, 3085
1894, 1774, 120, 27, 5920, 2857, 3085
1894, 1772, 122, 27, 5949, 2850, 3085
1989, 1775, 214, 25, 5687, 3282, 3085
1989, 1763, 226, 25, 5920, 2843, 3085
1989, 1782, 207, 25, 5978, 2833, 3085
2084, 1809, 275, 23, 5978, 3273, 3085
2178, 1801, 377, 21, 5600, 3436, 3085
2178, 1831, 347, 21, 5890, 2839, 3085
2131, 1912, 219, 22, 5978, 2406, 3085
2131, 2015, 116, 22, 5978, 2674, 3085
2131, 2063, 68, 22, 5949, 2620, 3085
2178, 2148, 30, 21, 5890, 2850, 3085
2084, 2181, -97, 23, 5949, 2189, 3085
2036, 2228, -192, 24, 5949, 2378, 3085
2131, 2258, -127, 22, 5861, 2936, 3085
2131, 2266, -135, 22, 5949, 2662, 3085
2178, 2254, -76, 21, 5978, 2947, 3085
2178, 2236, -58, 21, 5978, 2760, 3085
2178, 2228, -50, 21, 5978, 2762, 3085
2226, 2209, 17, 20, 5978, 3004, 3085
2226, 2202, 24, 20, 5978, 2809, 3085
2226, 2194, 32, 20, 5978, 2795, 3085
2273, 2194, 79, 19, 5949, 3008, 3085
2273, 2193, 80, 19, 5949, 2789, 3085
2273, 2197, 76, 19, 5949, 2802, 3085
2368, 2196, 172, 17, 5978, 3269, 3085
2368, 2185, 183, 17, 5832, 2937, 3085
2368, 2207, 161, 17, 5949, 2837, 3085
2368, 2218, 150, 17, 5949, 2826, 3085
2368, 2232, 136, 17, 5978, 2828, 3085
2368, 2242, 126, 17, 5949, 2813, 3085
2368, 2256, 112, 17, 5949, 2827, 3085
2368, 2258, 110, 17, 5949, 2834, 3085
2368, 2259, 109, 17, 5978, 2841, 3085
2368, 2261, 107, 17, 5978, 2831, 3085
2415, 2259, 156, 16, 5949, 3054, 3085
2321, 2252, 69, 18, 5949, 2465, 3085
2178, 2264, -86, 21, 5978, 2104, 3085
2036, 2264, -228, 24, 5978, 2037, 3085
1752, 2259, -507, 30, 5949, 2027, 3085
1610, 2262, -652, 33, 5600, 2027, 3085
1563, 2239, -676, 34, 5890, 2103, 3085
1421, 2204, -783, 37, 5716, 2027, 3085
1373, 2133, -760, 38, 5920, 2185, 3085
1373, 2043, -670, 38, 5774, 2656, 3085
1373, 1872, -499, 38, 5978, 2731, 3085
1373, 1769, -396, 38, 5949, 2899, 3085
1373, 1526, -153, 38, 5978, 3053, 3085
1373, 1415, -42, 38, 5890, 3179, 3085
1373, 1185, 188, 38, 5658, 3204, 3085
1278, 1079, 199, 40, 5920, 2948, 3085
1278, 951, 327, 40, 5658, 3085, 3085
1326, 927, 399, 39, 5774, 3332, 3085
1278, 911, 367, 40, 5949, 2853, 3085
1278, 911, 367, 40, 5861, 3021, 3085
1373, 934, 439, 38, 5949, 3420, 3085
1373, 965, 408, 38, 5716, 2926, 3085
1373, 993, 380, 38, 5920, 2979, 3085
1373, 1102, 271, 38, 5920, 2518, 3085
1421, 1226, 195, 37, 5978, 2853, 3085
1421, 1292, 129, 37, 5949, 2591, 3085
1468, 1433, 35, 36, 5832, 2741, 3085
1468, 1493, -25, 36, 5949, 2507, 3085
1373, 1627, -254, 38, 5890, 2031, 3085
1231, 1680, -449, 41, 5658, 2027, 3085
1278, 1715, -437, 40, 5890, 2631, 3085
1231, 1738, -507, 41, 5542, 2130, 3085
1231, 1667, -436, 41, 5949, 2515, 3085
1278, 1650, -372, 40, 5920, 2760, 3085
1326, 1530, -204, 39, 5978, 2998, 3085
1373, 1471, -98, 38, 5978, 3130, 3085
1468, 1332, 136, 36, 5832, 3464, 3085
1421, 1246, 175, 37, 5949, 3043, 3085
1373, 1188, 185, 38, 5861, 2786, 3085
1421, 1173, 248, 37, 5890, 3190, 3085
1468, 1171, 297, 36, 5920, 3132, 3085
1468, 1179, 289, 36, 5920, 2935, 3085
1421, 1221, 200, 37, 5949, 2641, 3085
1421, 1257, 164, 37, 5978, 2735, 3085
1421, 1311, 110, 37, 5978, 2770, 3085
1468, 1354, 114, 36, 5949, 2860, 3085
1468, 1413, 55, 36, 5920, 2739, 3085
1468, 1446, 22, 36, 5978, 2648, 3085
1468, 1492, -24, 36, 5949, 2680, 3085
1515, 1519, -4, 35, 5949, 2842, 3085
1515, 1546, -31, 35, 5949, 2695, 3085
1515, 1563, -48, 35, 5949, 2663, 3085
1515, 1564, -49, 35, 5949, 2730, 3085
1515, 1572, -57, 35, 5949, 2693, 3085
1515, 1565, -50, 35, 5978, 2730, 3085
1468, 1571, -103, 36, 5832, 2480, 3085
1468, 1554, -86, 36, 5949, 2724, 3085
1468, 1569, -101, 36, 5949, 2634, 3085
1421, 1566, -145, 37, 5949, 2479, 3085
1468, 1560, -92, 36, 5949, 2912, 3085
1468, 1562, -94, 36, 5949, 2695, 3085
1421, 1564, -143, 37, 5803, 2468, 3085
1373, 1553, -180, 38, 5949, 2455, 3085
1373, 1560, -187, 38, 5890, 2606, 3085
1373, 1550, -177, 38, 5949, 2645, 3085
1373, 1543, -170, 38, 5949, 2674, 3085
1373, 1531, -158, 38, 5949, 2670, 3085
1373, 1517, -144, 38, 5949, 2720, 3085
1373, 1501, -128, 38, 5949, 2699, 3085
1278, 1498, -220, 40, 5832, 2243, 3085
1278, 1447, -169, 40, 5978, 2662, 3085
1184, 1459, -275, 42, 5687, 2148, 3085
1
1089, 1385, -296, 44, 5890, 2385, 3085
1089, 1309, -220, 44, 5949, 2731, 3085
1042, 1274, -232, 45, 5949, 2554, 3085
1042, 1184, -142, 45, 5978, 2825, 3085
1042, 1149, -107, 45, 5978, 2830, 3085
1042, 1070, -28, 45, 5861, 2865, 3085
994, 988, 6, 46, 5949, 2905, 3085
994, 950, 44, 46, 5949, 2859, 3085
994, 943, 51, 46, 5949, 2828, 3085
994, 924, 70, 46, 5949, 2834, 3085
994, 924, 70, 46, 5949, 2814, 3085
947, 922, 25, 47, 5949, 2586, 3085
900, 920, -20, 48, 5978, 2571, 3085
900, 923, -23, 49, 5978, 2752, 3085
900, 922, -22, 50, 5978, 2753, 3085
900, 921, -21, 48, 5949, 2758, 3085
900, 923, -23, 49, 5978, 2740, 3085
900, 923, -23, 50, 5978, 2752, 3085
900, 924, -24, 50, 5978, 2744, 3085
900, 924, -24, 50, 5978, 2748, 3085
900, 924, -24, 50, 5978, 2748, 3085
900, 925, -25, 50, 5978, 2743, 3085
852, 924, -72, 53, 5920, 2526, 3085
710, 923, -213, 56, 5949, 2047, 3085
615, 924, -309, 58, 5455, 2164, 3085
521, 909, -388, 60, 5949, 2153, 3085
426, 896, -470, 62, 5600, 2108, 3085
378, 857, -479, 63, 5890, 2325, 3085
426, 812, -386, 62, 5774, 2866, 3085
426, 721, -295, 62, 5949, 2722, 3085
521, 686, -165, 60, 5716, 3169, 3085
521, 595, -74, 60, 5890, 2885, 3085
568, 555, 13, 59, 5920, 3122, 3085
615, 485, 130, 58, 5920, 3180, 3085
615, 457, 158, 58, 5949, 2987, 3085
663, 416, 247, 57, 5920, 3161, 3085
663, 415, 248, 57, 5949, 2942, 3085
663, 417, 246, 57, 5890, 2909, 3085
663, 423, 240, 57, 5890, 2909, 3085
663, 442, 221, 57, 5949, 2879, 3085
663, 459, 204, 57, 5920, 2839, 3085
663, 484, 179, 57, 5949, 2830, 3085
615, 505, 110, 58, 5978, 2566, 3085
663, 540, 123, 57, 5978, 2975, 3085
663, 558, 105, 57, 5920, 2766, 3085
615, 590, 25, 58, 5978, 2534, 3085
615, 603, 12, 58, 5949, 2721, 3085
615, 642, -27, 58, 5920, 2686, 3085
615, 660, -45, 58, 5978, 2661, 3085
568, 687, -119, 59, 5949, 2453, 3085
615, 697, -82, 58, 5890, 2855, 3085
615, 715, -100, 58, 5949, 2691, 3085
615, 723, -108, 58, 5949, 2657, 3085
615, 724, -109, 58, 5949, 2684, 3085
615, 722, -107, 58, 5949, 2698, 3085
615, 721, -106, 58, 5949, 2694, 3085
615, 723, -108, 58, 5949, 2681, 3085
615, 722, -107, 58, 5949, 2694, 3085
615, 723, -108, 58, 5949, 2685, 3085
615, 724, -109, 58, 5949, 2688, 3085
615, 724, -109, 58, 5949, 2688, 3085
615, 723, -108, 58, 5949, 2689, 3085
615, 723, -108, 58, 5949, 2689, 3085
615, 721, -106, 58, 5949, 2706, 3085
615, 722, -107, 58, 5949, 2686, 3085
615, 722, -107, 58, 5949, 2694, 3085
615, 718, -103, 58, 5949, 2708, 3085
615, 722, -107, 58, 5920, 2686, 3085
615, 723, -108, 58, 5949, 2685, 3085
615, 722, -107, 58, 5949, 2694, 3085
615, 723, -108, 58, 5949, 2685, 3085
473, 724, -251, 61, 5949, 2027, 3085
473, 731, -258, 61, 5629, 2556, 3085
426, 715, -289, 62, 5949, 2414, 3085
426, 714, -288, 62, 5861, 2567, 3085
236, 686, -450, 66, 5949, 2027, 3085
142, 678, -536, 68, 5426, 2045, 3085
94, 641, -547, 69, 5920, 2250, 3085
331, 594, -263, 64, 5774, 3502, 3085
3126, 494, -967, 81, 5949, 2027, 3085
3221, 454, -832, 79, 5629,!2722, 3085
3315, 338, -622, 77, 5890, 2929, 3085
3315, 298, -582, 77, 5978, 2517, 3085
3410, 154, -343, 75, 5949, 3092, 3085
0, 84, -84, 71, 5542, 3502, 3085
236, 3518, 317, 66, 5890, 3502, 3085
473, 3503, 569, 61, 5716, 3502, 3085
757, 3412, 944, 55, 5658, 3502, 3085
805, 3403, 1001, 54, 5687, 3502, 3085
900, 3432, 1067, 48, 5745, 3502, 3085
994, 3493, 1100, 46, 5687, 3502, 3085
1042, 3564, 1077, 45, 5716, 3502, 3085
1042, 54, 988, 45, 5861, 3100, 3085
2699, 217, -1117, 90, 5949, 2027, 3085
900, 272, 628, 52, 5571, 3502, 3085
2699, 368, -1268, 90, 5920, 2027, 3085
2699, 380, -1280, 90, 5949, 2027, 3085
1326, 415, 911, 39, 5455, 3502, 3085
1373, 410, 963, 38, 5949, 3502, 3085
1421, 373, 1048, 37, 5629, 3502, 3085
1468, 386, 1082, 36, 5658, 3502, 3085
1468, 371, 1097, 36, 5658, 3502, 3085
1468, 375, 1093, 36, 5716, 3502, 3085
1468, 413, 1055, 36, 5745, 3447, 3085
