    
Select a proportional gain (0 to 50000). Press # to confirm.
 
Select a proportional gain (0 to 50000). Press # to confirm.
10
You selected 10 as your proportional gain
Select a differential gain (0 to 50000). Press # to confirm.
50
You selected 50 as your differential gain
Select a desired heading (0 to 3599). Press # to confirm.
900
You selected 900 as your desired heading
Please press l and r to rotate the thrust angle of the gondola.
Press q to confirm the angle.
rrq
Your final pulse width was: 3245
900, -578, 0, 7613, 0, 3458
900, -571, 0, 7015, 0, 2872
900, -576, 196, 7613, 0, 2880
900, -570, 200, 7613, 0, 2873
900, -544, 184, 7613, 0, 2858
900, -544, 207, 7613, 0, 2873
900, -501, 204, 7613, 0, 2842
900, -472, 207, 7573, 0, 2830
900, -414, 160, 7613, 0, 2817
900, -414, 206, 7573, 0, 2847
900, -343, 199, 7613, 0, 2796
900, -304, 200, 7613, 0, 2786
900, -264, 201, 7613, 0, 2817
900, -157, 199, 7613, 0, 2689
900, -89, 198, 7613, 0, 2748
900, -57, 165, 7613, 0, 2744
900, -25, 198, 7613, 0, 2770
900, 6, 156, 7613, 0, 2732
900, 63, 198, 7613, 0, 2725
900, 89, 176, 7613, 0, 2721
900, 114, 164, 7613, 0, 2717
900, 137, 198, 7613, 0, 2714
900, 181, 165, 7613, 0, 2708
900, 181, 164, 7613, 0, 2728
900, 217, 167, 7613, 0, 2704
900, 235, 166, 7613, 0, 2700
900, 249, 144, 7613, 0, 2715
900, 265, 166, 7613, 0, 2696
900, 286, 166, 7613, 0, 2696
900, 293, 164, 7573, 0, 2699
900, 302, 199, 7613, 0, 2704
900, 306, 165, 7613, 0, 2699
900, 311, 163, 7613, 0, 2700
900, 311, 207, 7613, 0, 2702
900, 307, 198, 7613, 0, 2703
900, 305, 207, 7613, 0, 2706
900, 298, 206, 7613, 0, 2709
900, 298, 169, 7613, 0, 2705
900, 286, 205, 7613, 0, 2713
900, 280, 200, 7613, 0, 2715
900, 263, 167, 7613, 0, 2722
900, 263, 199, 7613, 0, 2712
900, 246, 154, 7613, 0, 2724
900, 236, 198, 7613, 0, 2727
