 
Select a proportional gain (0 to 50000). Press # to confirm.
25Cu
You selected 25 as your proportional gain
Select a differential gain (0 to 50000). Press # to confirm.
0#
You selected 0 as your differential gain
Select a desired heading (0 to 3599). Press # to confirm.
0#
You selected 0 as your desired heading
Please press l and r to rotate the thrust angle of the gondola.
Press q to confirm the angle.
llllqq
This is the CCM3: 62770
Your final pulse width was: 0
0, 2465, 1134, 0, 5978, 3332, 3045
0, 2466, 1133, 0, 5978, 3331, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2472, 1127, 166, 5Y78,
0, 2470, 1129, 166, 5978, 3329, 3045
0, 2471, 1128, 167, 5978, 3329, 3045
0, 2467, 1132, 166, 6007, 3331, 3045
0, 2467, 1132, 168, 5978, 3331, 3045
0, 2466, 1133, 166, 5978, 3331, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2467, 1132, 167, 6007, 3331, 3045
0, 2466, 1133, 169, 5978, 3331, 3045
0, 2464, 1135, 166, 5978, 3332, 3045
0, 2467, 1132, 166, 59>8, ì3&1, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2468, 1131, 166, 5978, 3330, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2467, 1132, 167, 5978, 3331, 3045
0, 2467, 1132, 166, 5978, 3331, 3045
0, 2467, 1132, 166, 60ê6, 311, 3045
0, 2467, 1132, 167, 5978, 3331, 3045
0, 2474, 1125, 166, 5978, 3327, 3045
0, 2475, 1124, 168, 5978, 3327, 3045
0, 2497, 1102, 168, 6007, 3316, 3045
0, 2499, 1100, 169, 5978, 3315, 3045
0, 2514, 1085, 167, 5978, 3307, 3045
0, 2526, 1073, 166, 5978, 3301, 3045
0, 2527, 1072, 166, 5978, 3301, 3045
0, 2535, 1064, 166, 5978, 3297, 3045
0, 2543, 1056, 167, 597¯
0, 2547, 1052, 166, 5978, 3291, 3045
0, 2557, 1042, 169, 5978, 3286, 3045
0, 2479, 1120, 168, 5978, 3325, 3045
0, 2499, 1100, 168, 5978, 3315, 3045
0, 2507, 1092, 166, 5978, 3311, 3045
0, 2525, 1074, 167, 5978, 3302, 3045
0, 2539, 1060, 166, 5978, 3295, 3045
0, 2562, 1037, 167, 5978, 3283, 3045
0, 2565, 1034, 168, 5978, 3282, 3045
0, 2595, 1004, 168, 5978, 326∑
0, 2600, 999, 168, 5978, 3264, 3045
0, 2604, 995, 168, 5978, 3262, 3045
0, 2615, 984, 167, 5978, 3257, 3045
0, 2623, 976, 167, 5978, 3253, 3045
0, 2624, 975, 168, 5978, 3252, 3045
0, 2645, 954, 167, 5978, 3242, 3045
0, 2645, 954, 168, 5978, 3242, 3045
0, 2662, 937, 168, 5978, 3233, 3045
0, 2667, 932, 169, 5978, 3231, 3045
0, 2685, 914, 169, 5978, 3222, 3045
0, 2688, 911, 168, 5978, 3220, 3045
0, 2708, 891, 168, 5978, 3210, 3045
0, 2716, 883, 168, 5978, 3206, 3045
0, 2730, 869, 167, 5978, 3199, 3045
0, 2748, 851, 169, 5978, 3190, 3045
0, 2769, 830, 168, 5978, 3180, 3045
0, 2776, 823, 169, 5978, 3176, 3045
0, 2804, 795, 169, 5978, 3162, 3045
0, 2810, 789, 168, 6007, 3159, 3045
0, 2840, 759, 168, 5978, 3144, îü
0, 2851, 748, 168, 5978, 3139, 3045
0, 2882, 717, 168, 5978, 3123, 3045
0, 2900, 699, 168, 5978, 3114, 3045
0, 2924, 675, 167, 5978, 3102, 3045
0, 2934, 665, 167, 5978, 3097, 3045
0, 2954, 645, 166, 5978, 
0, 2966, 633, 166, 5978, 3081, 3045
0, 2974, 625, 166, 5978, 3077, 3045
0, 2975, 624, 166, 5978, 3077, 3045
0, 2982, 617, 166, 6007, 3073, 3045
0, 2988, 611, 166, 6007, 3070, 3045
0, 3006, 593, 166, 5978, 3061, 3045
0, 3012, 587, 166, 5978, 3058, 3045
0, 3030, 569, 166, 5978, 3049, 3045
0, 3038, 561, 166, 5978, 3045, 3045
0, 3053, 546, 165, 5978, 3038, Ø
0, 3065, 534, 164, 5978, 3032, 3045
0, 3068, 531, 164, 5978, 3030, 3045
0, 3077, 522, 164, 5978, 3026, 3045
0, 3091, 508, 164, 5978, 3019, 3045
0, 3093, 506, 164, 5978, 3018, 3045
0, 3126, 473, 164, 5978, 3001, 3045
0, 3123, 476, 164, 5978, 3003, 3045
0, 3152, 447, 163, 5978, 2988, 3045
0, 3182, 417, 163, 5978, 2973, 3045
0, 3213, 386, 163, 5978, 2958, 3045
0, 3221, 378, 163, 5978, 2954, 3045
0, 3252, 347, 163, 5978, 2938, 3045
0, 3266, 333, 162, 5978, 2931, 3045
0, 3293, 306, 163, 5978, 2918, 3045
0, 3296, 303, 162, 5978, 2916, 3045
0, 3311, 288, 162, 6007, 2909, 3045
0, 3307, 292, 162, 5978, 2911, 3045
0, 3313, 286, 162, 5978, 2908, 3045
0, 3318, 281, 162, 5978, 2905, 3045
0, 3335, 264, 162, 5978, 2897<
0, 3341, 258, 162, 5978, 2894, 3045
0, 3360, 239, 162, 5978, 2884, 3045
0, 3382, 217, 162, 5978, 2873, 3045
0, 3404, 195, 162, 5978, 2862, 3045
0, 3420, 179, 162, 5978, 2854, 3045
0, 3440, 159, 162, 5978, 2844, 3045
0, 3455, 144, 162, 5978, 2837, 3045
0, 3478, 121, 162, 5978, 2825, 3045
0, 3494, 105, 162, 5978, 2817, 3045
0, 3510, 89, 162, 5978, 2809, 3045
0, 3530, 69, 162, 5978, 2799, 3045
0, 3544, 55, 162, 5978, 2792, 3045
0, 3549, 50, 162, 5978, 2790, 3045
0, 3580, 19, 162, 5978, 2774, 3045
0, 3586, 13, 162, 5978, 2771, 3045
0, 4, -4, 162, 5978, 2763, 30
0, 11, -11, 161, 5978, 2759, 3045
0, 27, -27, 161, 5978, 2751, 3045
0, 34, -34, 161, 5978, 2748, 3045
0, 51, -51, 161, 5978, 2739, 3045
0, 53, -53, 161, 5978, 2738, 3045
0, 73, -73, 161, 5978, 2728, 3045
0, 80, -80, 161, 5978, 2725, 3045
0, 106, -106, 161, 5978, 2712, 3045
0, 119, -119, 161, 5978, 2705, 3045
0, 147, -147, 161, 5978, 2691,
0, 188, -188, 161, 597Üßjúbõyäföaü
0, 201, -201, 161, 5978, 2664, 3045
0, 20
0, 206, -206, 161, 5978, 2662, 3045
0, 215, -215, 161, 5978, 2657, 3045
0, 218, -218, 161, 5978, 2656, 3045
0, 229, -229, 161, 5978, 2650, 
0, 231, -231, 161, 5978, 265
0, 241, -241, 161, 5978, 2644, 3045
0, 242, -242, 161, 5978, 2644, 3045
0, 243, -243, 161, 5978, 2643, 3045
0, 243, -243, 161, 5978, 2643, 3045
0, 253, -253, 161, 5978, 2638, 3045
0, 257, -257, 161, 5978, 2636, 3045
0, 269, -269, 161, 5978, 2630, 3045
0, 275, -275, 161, 5978, 2627, 3045
0, 297, -297, 161, 5978, 2616, 3x4
0, 303, -303, 161, 5978, 2613, 3045
0, 326, -326, 161, 5978, 2602, 3045
0, 337, -337, 161, 5978, 2596, 3045
0, 358, -358, 161, 5978, 2586, 3045
0, 368, -368, 161, 5978, 2581, 3045
0, 376, -376, 161, 5978, 2577, 30t
0, 380, -380, 161, 5978, 2575, 3045
0, 387, -387, 161, 5978, 2571, 3045
0, 395, -395, 162, 5978, 2567, 3045
0, 404, -404, 162, 5978, 2563, 3045
0, 413, -413, 162, 5978, 2558, 3045
0, 425, -425, 161, 5978, 2552, 3045
0, 429, -429, 162, 5978, 2550, 3045
0, 444, -444, 162, 5978, 2543, 3045
0, 452, -452, 162, 5978, 2539, 3045
0, 470, -470, 162, 5978, 2530, 3045
0, 476, -476, 161, 5978, 2527, 3045
0, 496, -496, 161, 5978, 2517, 3045
0, 502, -502, 162, 5978, 2514, 3045
0, 514, -514, 162, 5978, 2508, 3045
0, 524, -524, 162, 5978, 2503, 3045
0, 540, -540, 162, 5978, 2495, 3045
0, 543, -543, 162, 6007, 2493, 3045
0, 553, -553, 162, 5978, 2488, 3045
0, 555, -555, 162, 5978, 2487, 3045
0, 567, -567, 162, 5978, 2481, 3045
0, 570, -570, 162, 5978, 2480, 3045
0, 574, -574, 162, 5978, 2478, 3045
0, 581, -581, 162, 5978, 2474, 3045
0, 585, -585, 162, 5978, 2472, 3045
0, 589, -589, 162, 5978, 2470, 3045
0, 602, -602, 162, 5978, 2464, 3045
0, 608, -608, 162, 5978, 2461, 3045
0, 624, -624, 162, 5978, 2453, 3045
0, 632, -632, 162, 5978, 2449, 3045
0, 653, -653, 162, 5978, 2438, 3045
0, 655, -655, 162, 5978, 2437, 3045
0, 674, -674, 162, 5978, 2428, 3045
0, 681, -681, 162, 5978, 2424, 3045
0, 695, -695, 162, 5978, 2417, 3045
0, 699, -699, 162, 5978, 2415, 3045
0, 704, -704, 162, 5978, 2413, 3045
0, 708, -708, 162, 5978, 2411, 3045
0, 714, -714, 162, 5978, 2408, 3045
0, 715, -715, 162, 5978, 2407, 3045
0, 719, -719, 163, 5978, 2405, 3045
0, 725, -725, 162, 5978, 2402, 3045
0, 738, -738, 163, 5978, 2396, 3045
0, 745, -745, 163, 5978, 2392, 3045
0, 762, -762, 163, 5978, 2384, 3045
0, 767, -767, 163, 5978, 2381, 3045
0, 783, -783, 163, 5978, 2373, 3045
0, 786, -786, 163, 5978, 2372, 3045
0, 802, -802, 163, 5978, 2364, 3045
0, 814, -814, 163, 5978, 2358, 3045
0, 824, -824, 163, 5978, 2353, 3045
0, 838, -838, 163, 5978, 2346, 3045
0, 855, -855, 163, 5978, 2337, 3045
0, 865, -865, 163, 5978, 2332, 3045
0, 880, -880, 163, 5978, 2325, 3045
0, 885, -885, 163, 5978, 2322, 3045
0, 908, -908, 163, 5978, 2311, 3045
0, 916, -916, 163, 5978, 2307, 3045
0, 930, -930, 163, 5978, 2300, 3045
0, 941, -941, 163, 5978, 2294, 3045
0, 954, -954, 163, 5978, 2288, 3045
0, 962, -962, 163, 5978, 2284, 3045
0, 976, -976, 163, 5978, 2277, 3045
0, 984, -984, 164, 5978, 2273, 3045
0, 1045, -1045, 166, 5978, 2242, 3045
0, 1062, -1062, 164, 5978, 2234, 3045
0, 1079, -1079, 164, 5978, 2225, 3045
0, 1082, -1082, 164, 5978, 2224, 3045
0, 1100, -1100, 164, 5978, 2215, 3045
0, 1105, -1105, 164, 5978, 2212, 3045
0, 1133, -1133, 164, 5978, 2198, 3045
0, 1159, -1159, 164, 5978, 2185, 3045
0, 1183, -1183, 164, 5978, 2173, 3045
0, 1196, -1196, 165, 5978, 2167, 3045
0, 1226, -1226, 165, 5978, 2152, 3045
0, 1239, -1239, 165, 5978, 2145, 3045
0, 1254, -1254, 164, 5978, 2138, 3045
0, 1271, -1271, 164, 5978, 2129, 3045
0, 1286, -1286, 164, 5978, 2122, 3045
0, 1304, -1304, 164, 5978, 2113, 3045
0, 1329, -1329, 164, 5978, 2100, 3045
0, 1343, -1343, 164, 5978, 2093, 3045
0, 1370, -1370, 164, 5978, 2080, 3045
0, 1379, -1379, 164, 5978, 2075, 3045
0, 1401, -1401, 164, 5978, 2064, 3045
0, 1417, -1417, 164, 5978, 2056, 3045
0, 1435, -1435, 164, 5978, 2047, 3045
0, 1439, -1439, 164, 5978, 2045, 3045
0, 1458, -1458, 164, 5978, 2036, 3045
0, 1471, -1471, 164, 5978, 2029, 3045
0, 1497, -1497, 164, 5978, 2027, 3045
0, 1512, -1512, 164, 5978, 2027, 3045
0, 1529, -1529, 164, 5978, 2027, 3045
0, 1546, -1546, 164, 5978, 2027, 3045
0, 1570, -1570, 164, 5978, 2027, 3045
0, 1583, -1583, 164, 5978, 2027, 3045
0, 1602, -1602, 164, 5978, 2027, 3045
0, 1602, -1602, 165, 5978, 2027, 3045
0, 1642, -1642, 165, 5978, 2027, 3045
0, 1663, -1663, 165, 5978, 2027, 3045
0, 1693, -1693, 165, 5978, 2027, 3045
0, 1723, -1723, 165, 5978, 2027, 3045
0, 1766, -1766, 165, 5978, 2027, 3045
0, 1786, -1786, 165, 5978, 2027, 3045
0, 1820, 1779, 165, 5978, 3502, 3045
0, 1840, 1759, 165, 5978, 3502, 3045
0, 1845, 1754, 165, 5978, 3502, 3045
0, 1854, 1745, 165, 5978, 3502, 3045
0, 1863, 1736, 165, 5978, 3502, 3045
0, 1863, 1736, 165, 5978, 3502, 3045
0, 1879, 1720, 66, 5978, 3502, 3045
0, 1886, 1713, 165, 5978, 3502, 3045
0, 1901, 1698, 165, 5978, 3502, 3045
0, 1912, 1687, 165, 5978, 3502, 3045
0, 1926, 1673, 165, 5978, 3502, 3045
0, 1944, 1655, 165, 5978, 3502, 3045
0, 1971, 1628, 166, 5978, 3502, 3045
0, 1983, 1616, 166, 5978, 3502, 3045
0, 2003, 1596, 166, 5978, 3502, 3045
0, 2016, 1583, 166, 5978, 3502, 3045
0, 2041, 1558, 166, 5978, 3502, 3045
0, 2043, 1556, 165, 5978, 3502, 3045
0, 2045, 1554, 165, 5978, 3502, 3045
0, 2045, 1554, 165, 5978, 3502, 3045
0, 2054, 1545, 165, 5978, 3502, 3045
0, 2058, 1541, 164, 5978, 3502, 3045
0, 2074, 1525, 165, 5978, 3502, 3045
0, 2098, 1501, 165, 5978, 3502, 3045
0, 2119, 1480, 165, 5978, 3502, 3045
0, 2140, 1459, 166, 5978, 3494, 3045
0, 2166, 1433, 166, 5978, 3481, 3045
0, 2174, 1425, 165, 5978, 3477, 3045
0, 2191, 1408, 165, 5978, 3469, 3045
0, 2194, 1405, 165, 5978, 3467, 3045
0, 2214, 1385, 165, 5978, 3457, 3045
0, 2219, 1380, 165, 5978, 3455, 3045
0, 2246, 1353, 166, 5978, 3441, 3045
0, 2253, 1346, 166, 5978, 3438, 3045
0, 2273, 1326, 166, 5978, 3428, 3045
0, 2281, 1318, 166, 5978, 3424, 3045
0, 2307, 1292, 165, 5978, 3411, 3045
0, 2320, 1279, 166, 5978, 3404, 3045
0, 2337, 1262, 166, 5978, 3396, 3045
0, 2352, 1247, 167, 5978, 3388, 3045
0, 2377, 1222, 166, 5978, 3376, 3045
0, 2381, 1218, 166, 5978, 3374, 3045
0, 2403, 1196, 166, 5978, 3363, 3045
0, 2409, 1190, 166, 5978, 3360, 3045
0, 2432, 1167, 168, 5978, 3348, 3045
0, 2443, 1156, 165, 5978, 3343, 3045
0, 2466, 1133, 122, 5978, 3331, 3045
0, 2468, 1131, 166, 5978, 3330, 3045
0, 2491, 1108, 166, 5978, 3319, 3045
0, 2492, 1107, 166, 5978, 3318, 3045
0, 2513, 1086, 168, 5978, 3308, 3045
0, 2521, 1078, 73, 5978, 3304, 3045
0, 2541, 1058, 166, 5978, 3294, 3045
0, 2555, 1044, 168, 5978, 3287, 3045
0, 2499, 1100, 169, 5978, 3315, 3045
0, 2508, 1091, 168, 5978, 3310, 3045
0, 2532, 1067, 82, 5978, 3298, 3045
0, 2546, 1053, 166, 5978, 3291, 3045
0, 2581, 1018, 168, 5978, 3274, 3045
0, 2604, 995, 168, 5978, 3262, 3045
0, 2622, 977, 167, 5978, 3253, 3045
0, 2633, 966, 83, 5978, 3248, 3045
0, 2645, 954, 167, 5978, 3242, 3045
0, 2651, 948, 168, 5978, 3239, 3045
0, 2678, 921, 169, 5978, 3225, 3045
0, 2689, 910, 168, 5978, 3220, 3045
0, 2715, 884, 96, 5978, 3207, 3045
0, 2728, 871, 167, 5978, 3200, 3045
0, 2768, 831, 168, 5978, 3180, 3045
0, 2769, 830, 169, 5978, 3180, 3045
0, 2804, 795, 168, 5978, 3162, 3045
0, 2821, 778, 86, 5978, 3154, 3045
0, 2851, 748, 168, 5978, 3139, 3045
0, 2865, 734, 168, 5978, 3132, 3045
0, 2891, 708, 168, 5978, 3119, 3045
0, 2898, 701, 167, 5978, 3115, 3045
0, 2925, 674, 66, 5978, 3102, 3045
0, 2928, 671, 166, 5978, 3100, 3045
0, 2942, 657, 167, 5978, 3093, 3045
0, 2954, 645, 166, 5978, 3087, 3045
0, 2969, 630, 166, 5978, 3080, 3045
0, 2978, 621, 89, 5978, 3075, 3045
0, 2987, 612, 166, 5978, 3071, 3045
0, 3000, 599, 166, 5978, 3064, 3045
0, 3021, 578, 166, 5978, 3054, 3045
0, 3026, 573, 166, 5978, 3051, 3045
0, 3051, 548, 68, 5978, 3039, 3045
0, 3064, 535, 166, 5978, 3032, 3045
0, 3082, 517, 166, 5978, 3023, 3045
0, 3086, 513, 165, 5978, 3021, 3045
0, 3088, 511, 164, 5978, 3020, 3045
0, 3088, 511, 92, 5978, 3020, 3045
0, 3092, 507, 164, 5978, 3018, 3045
0, 3095, 504, 164, 5978, 3017, 3045
0, 3110, 489, 164, 5978, 3009, 3045
0, 3131, 468, 164, 5978, 2999, 3045
0, 3163, 436, 73, 5978, 2983, 3045
0, 3183, 416, 163, 5978, 2973, 3045
0, 3214, 385, 163, 5978, 2957, 3045
0, 3233, 366, 163, 5978, 2948, 3045
0, 3250, 349, 163, 5978, 2939, 3045
0, 3266, 333, 99, 5978, 2931, 3045
0, 3289, 310, 162, 5978, 2920, 3045
0, 3308, 291, 162, 5978, 2910, 3045
0, 3326, 273, 162, 5978, 2901, 3045
0, 3337, 262, 162, 5978, 2896, 3045
0, 3339, 260, 112, 5978, 2895, 3045
0, 3341, 258, 162, 5978, 2894, 3045
0, 3349, 250, 162, 5978, 2890, 3045
0, 3357, 242, 162, 5978, 2886, 3045
0, 3377, 222, 162, 5978, 2876, 3045
